,title,date,content
224,Air Liquide: contrat avec Eastman Chemical Company,2020-09-02 18:00:00,"Air Liquide annonce la signature d'un accord de long terme avec Eastman Chemical Company. Le contrat porte sur la fourniture de volumes supplémentaires d'oxygène, azote et gaz de synthèse (syngas) pour accompagner la croissance d'Eastman et sa production à Longview, au Texas. Air Liquide investira plus de 160 millions de dollars américains pour moderniser ses actifs existants sur le site et y construire une nouvelle unité de séparation des gaz de l'air (ASU) ainsi qu'une unité d'oxydation partielle (POX). Michael J. Graff, Directeur Général Adjoint et membre du comité exécutif du groupe Air Liquide a déclaré : ' Ceci constitue un nouvel exemple de l'engagement d'Air Liquide à fournir des technologies innovantes et des solutions sûres, fiables et durables pour l'industrie."
225,Air Liquide: BlackRock dépasse les 5% -Air Liquide,2020-08-31 12:51:00,"BlackRock, agissant pour le compte de clients et de fonds, a déclaré à l'AMF avoir franchi en hausse, le 27 août, les seuils de 5% du capital et des droits de vote d'Air Liquide et détenir 5,03% du capital et des droits de vote du groupe de gaz industriels. Le gestionnaire d'actifs américain explique que ce franchissement de seuils résulte d'une acquisition d'actions Air Liquide hors et sur le marché et d'une augmentation du nombre d'actions détenues à titre de collatéral."
226,Air Liquide: BlackRock passe sous les 5% du capital,2020-08-28 09:44:00,"BlackRock, agissant pour le compte de clients et de fonds, a déclaré avoir franchi en baisse, le 26 août, les seuils de 5% du capital et des droits de vote d'Air Liquide et détenir 4,99% du capital et des droits de vote, après un recul du nombre d'actions détenues à titre de collatéral."
227,Air liquide: BlackRock dépasse les 5% -Air Liquide,2020-08-14 09:28:00,"BlackRock, agissant pour le compte de clients et de fonds, a déclaré à l'AMF avoir franchi en hausse, le 12 août, les seuils de 5% du capital et des droits de vote d'Air liquide et détenir 5,0002% du capital et des droits de vote du groupe de gaz industriels. Le gestionnaire d'actifs américain précise que ce franchissement de seuils résulte d'une acquisition d'actions Air liquide hors marché et d'une augmentation du nombre d'actions détenues à titre de collatéral."
228,Air Liquide: cession de schülke finalisée -Air Liquide,2020-08-03 09:17:00,"Conformément à l'annonce du 7 avril, Air Liquide annonce avoir finalisé la cession de sa filiale schülke à la société de capital-investissement EQT, pour un montant total, sujet à une clause de 'earn-out', compris entre 925 millions et un milliard d'euros. Cette décision correspond à la stratégie d'Air Liquide de révision régulière de son portefeuille d'actifs afin de se concentrer sur ses activités principales dans le domaine des gaz et de la santé, et ainsi de maximiser ses performances. Schülke développe, produit et distribue des antiseptiques pour soigner des plaies, des désinfectants, des produits cosmétiques et de soins pour la peau, et des conservateurs. Il emploie plus de 1.250 employés et commercialise ses produits dans plus de 100 pays."
229,Air Liquide: a finalisé la cession de CRYOPDP,2020-07-30 17:55:00,Air Liquide a finalisé la cession de sa filiale CRYOPDP à la société de capital-investissement française Hivest Capital Partners. ' Cette décision correspond à la stratégie d'Air Liquide de révision régulière de son portefeuille d'actifs afin de se concentrer sur les activités ou territoires clefs du Groupe et ainsi maximiser ses performances ' indique la direction.
230,Air Liquide: BPA en légère croissance au 1er semestre,2020-07-30 10:10:00,"Air Liquide publie un bénéfice net par action en croissance de 1,8% à 2,29 euros au titre des six premiers mois de 2020, et une marge opérationnelle de 17,6%, en amélioration de 100 points de base (+50 points de base hors effet énergie) malgré la baisse d'activité. Le chiffre d'affaires s'établit à 10.273 millions d'euros, en baisse limitée de 3,2% sur une base comparable, 'prouvant la résilience du modèle d'affaires, alors que la pandémie Covid-19 a touché l'ensemble des activités et des géographies'. 'Air Liquide est confiant dans sa capacité à augmenter à nouveau sa marge opérationnelle et à réaliser un résultat net proche de celui de 2019, à taux de change constant', affirme Benoît Potier, le PDG du groupe de gaz pour l'industrie et la santé."
231,Air Liquide: vers l'acquisition d'un site en Afrique du Sud,2020-07-29 08:08:00,"Air Liquide annonce avoir signé un accord de négociation exclusive avec Sasol en vue de l'acquisition par le groupe français de gaz industriels du plus grand site de production d'oxygène au monde situé à Secunda, en Afrique du Sud. Dans ce cadre, il exploiterait les 16 unités de séparation de gaz de l'air de ce site, correspondant à une capacité de 42.000 tonnes/jour, en complément de l'unité qu'il y opère déjà actuellement, et lancerait un plan pluriannuel de modernisation de ces installations. La solution proposée par Air Liquide permettrait de viser une réduction des émissions de CO2 associées à la production d'oxygène de 30 à 40% d'ici à 2030. Le montant de l'investissement initial s'élèverait à environ 8,5 milliards de rands (soit 440 millions d'euros)."
232,Air Liquide: contrat en électricité renouvelable en Espagne,2020-07-27 18:20:00,"Air Liquide a signé un contrat d'achat à long terme pour se fournir en électricité renouvelable à hauteur de 15% de la consommation actuelle de ses activités en Espagne. Le groupe souhaite accroître de près de 70% ses achats d'électricité renouvelable à horizon 2025 (en comparaison de 2015). Grâce à cet accord de long terme d'une durée de 10 ans, Air Liquide pourra recourir à des sources d'énergie renouvelables pour fournir certains de ses actifs de production de gaz industriels et médicaux en Espagne. La ferme éolienne qui fournira Air Liquide en électricité renouvelable, pour l'équivalent de la consommation électrique annuelle de 15 000 foyers, est en cours de développement en Andalousie et devrait être opérationnelle en 2021."
233,Air Liquide: investissement dans une ASU innovante,2020-07-23 09:38:00,"Air Liquide annonce un investissement de 125 millions d'euros pour construire la première unité de séparation des gaz de l'air (ASU) de taille mondiale pour la production d'oxygène comprenant un système de stockage d'énergie. Le groupe de gaz industriels explique que cette ASU ayant une consommation électrique réduite d'environ 10%, aura une capacité de production de 2.200 tonnes d'oxygène par jour. Construite dans le port de Moerdijk aux Pays-Bas, elle devrait être opérationnelle en 2022."
234,Air Liquide: nouveau partenariat avec NLMK en Russie,2020-07-16 09:23:00,"Air Liquide annonce la signature d'un nouveau partenariat de long terme avec le producteur d'acier russe NLMK, par lequel le fournisseur de gaz industriels investira environ 100 millions d'euros sur le site de NLMK situé à Lipetsk. Cet investissement portera sur trois projets dont la construction d'une unité de séparation d'air de dernière génération, l'acquisition de l'unité d'hydrogène existante sur le site et l'unité de production des gaz rares. 'Cette opération constitue également le socle de la croissance de l'activité Industriel Marchand d'Air Liquide sur un des marchés les plus importants dans la région de Moscou', ajoute le groupe français."
235,Air Liquide: signe un contrat avec Steel Dynamics,2020-07-07 17:57:00,"Le groupe Air Liquide annonce avoir signé un contrat de long terme avec Steel Dynamics, un des plus grands groupes de production d'acier et de recyclage de métaux aux États-Unis. Ce contrat repose sur la fourniture de l'oxygène, de l'azote et de l'argon à la nouvelle aciérie à four électrique de Steel Dynamics implantée à Sinton, au Texas. 'Pour honorer ce nouveau contrat, Air Liquide prévoit d'investir plus de 100 millions de dollars américains dans la construction d'une unité de séparation des gaz de l'air (ASU) au sein de son réseau de canalisations de la côte du Golfe du Mexique à Ingleside, au Texas, ainsi que de raccorder le site de SDI à son réseau de canalisations', indique le groupe."
236,Air Liquide: une initiative avec le port de Rotterdam,2020-07-06 17:55:00,"Air Liquide et le port de Rotterdam annoncent ce soir le lancement d'une initiative conjointe ayant pour objectif de permettre à 1.000 camions hydrogène zéro émission de relier les Pays-Bas, la Belgique et l'Allemagne de l'Ouest d'ici 2025. 'Plusieurs partenaires représentant l'ensemble de la chaîne d'approvisionnement, depuis des constructeurs de camions tels que VDL Groep et Iveco/Nikola jusqu à des sociétés de transport comme Vos Logistics, Jongeneel Transport et HN Post, ainsi que des fournisseurs majeurs de piles à combustible ont déjà accepté de s'y joindre. Il s'agit de l'un des plus grands projets européens de développement de camions à hydrogène et d'infrastructures connexes', indique Air Liquide. Ce projet doit contribuer à améliorer la qualité de l'air en réduisant les émissions de CO2 d'environ 100.000 tonnes par an."
237,Air Liquide: construction d'une station hydrogène,2020-07-01 11:08:00,"Air Liquide annonce la construction de la première station hydrogène haute pression d'Europe. Située sur son site de Fos-sur-Mer, cette station de grande capacité alimentera la première flotte de camions à hydrogène effectuant de longues distances. La station sera mise en service début 2022 et permettra jusqu'à 20 rechargements journaliers de camions hydrogène bas carbone effectuant de longue distance, avec une autonomie qui pourra aller jusqu'à 800 km. Elle sera construite dans le cadre du projet HyAMMED qui regroupe industriels, transporteurs et acteurs de la grande distribution, et permettra de réduire les émissions de CO2 de plus de 1.500 tonnes par an."
238,Air Liquide: BlackRock baisse sa participation,2020-05-27 11:52:00,"La société BlackRock agissant pour le compte de clients et de fonds dont elle assure la gestion, a déclaré avoir franchi en baisse, le 25 mai 2020, les seuils de 5% du capital et des droits de vote de la société L'Air Liquide et détenir, pour le compte desdits clients et fonds, 23 058 650 actions L'Air Liquide représentant autant de droits de vote, soit 4,87% du capital et des droits de vote de cette société. Ce franchissement de seuils résulte d'une cession d'actions L'Air Liquide hors et sur le marché et d'une diminution du nombre d'actions L'Air Liquide détenues à titre de collatéral."
239,Air Liquide: BlackRock se renforce au capital,2020-05-25 14:23:00,"BlackRock, agissant pour le compte de clients et de fonds, a déclaré à l'AMF avoir franchi en hausse, le 21 mai, les seuils de 5% du capital et des droits de vote d'Air Liquide et détenir 5,01% du capital et des droits de vote du groupe de gaz industriels. Le gestionnaire d'actifs américain précise que ce franchissement de seuils résulte d'une acquisition d'actions Air Liquide hors et sur le marché et d'une augmentation du nombre d'actions détenues à titre de collatéral."
240,Air Liquide: BlackRock passe sous les 5% du capital,2020-05-25 10:05:00,"La société BlackRock agissant pour le compte de clients et de fonds dont elle assure la gestion, a déclaré à l'AMF avoir franchi en baisse, le 20 mai 2020, les seuils de 5% du capital et des droits de vote de la société L'Air Liquide et détenir, pour le compte desdits clients et fonds, 23 627 235 actions L'Air Liquide représentant autant de droits de vote, soit 4,99% du capital et des droits de vote de cette société. Ce franchissement de seuils résulte d'une diminution du nombre d'actions L'Air Liquide détenues à titre de collatéral."
241,Air Liquide: BlackRock est monté dans le capital,2020-05-19 17:39:00,"La société BlackRock agissant pour le compte de clients et de fonds dont elle assure la gestion, a déclaré avoir franchi en hausse, le 18 mai 2020, les seuils de 5% du capital et des droits de vote de la société L'Air Liquide et détenir, pour le compte desdits clients et fonds, 23 786 691 actions L'Air Liquide représentant autant de droits de vote, soit 5,02% du capital et des droits de vote de cette société. Ce franchissement de seuils résulte d'une acquisition d'actions L'Air Liquide sur le marché et d'une augmentation du nombre d'actions L'Air Liquide détenues à titre de collatéral."
242,Air Liquide: BlackRock se renforce au capital,2020-05-19 15:50:00,"BlackRock, agissant pour le compte de clients et de fonds, a déclaré à l'AMF avoir franchi en hausse, le 18 mai, les seuils de 5% du capital et des droits de vote d'Air Liquide et détenir 5,02% du capital et des droits de vote du fournisseur de gaz industriels. Le gestionnaire d'actifs américain précise que ce franchissement de seuils résulte d'une acquisition d'actions Air Liquide sur le marché et d'une augmentation du nombre d'actions détenues à titre de collatéral."
243,Air Liquide: finalise la cession d'entités à Messer,2020-05-04 17:57:00,"Le groupe Air Liquide annonce avoir finalisé la cession de ses entités en République tchèque et en Slovaquie au groupe Messer. 'Cette décision reflète la stratégie d'Air Liquide de revue régulière de son portefeuille d'activités afin d'accroître sa présence dans des régions clés, pour renforcer sa densité géographique, et dès lors sa performance', explique le groupe. Le montant de la transaction n'a pas été annoncé."
244,Air Liquide: les prévisions d'un analyste sur 2020,2020-04-27 14:03:00,"Crédit Suisse réduit ses prévisions de BPA de 5% au cours de l'exercice 2020. Le bureau d'analyses maintient sa recommandation à surperformance sur la valeur avec un objectif de 130 E. ' Air Liquide se négocie avec une remise de 8% par rapport à ses homologues américains ' indique le bureau d'analyses. ' Nous pensons qu'Air Liquide dispose d'un certain nombre de leviers pour protéger les bénéfices et la génération de cash tout au long du cycle '. Nous prévoyons un rendement du Free Cash Flow sur l'année 2020 de 6% ' rajoute Crédit Suisse. ' Les opportunités de fusions et acquisitions étant limitées, nous pensons qu'Air Liquide continuera de se concentrer sur l'augmentation progressive des rendements pour les actionnaires '."
245,Air Liquide: les prévisions sur 2020 de Crédit Suisse,2020-04-27 11:13:00,"Crédit Suisse réduit ses prévisions de BPA de 5% au cours de l'exercice 2020. Le bureau d'analyses maintient sa recommandation à surperformance sur la valeur avec un objectif de 130 E. ' Air Liquide se négocie avec une remise de 8% par rapport à ses homologues américains ' indique le bureau d'analyses. ' Nous pensons qu'Air Liquide dispose d'un certain nombre de leviers pour protéger les bénéfices et la génération de cash tout au long du cycle '. Nous prévoyons un rendement du Free Cash Flow sur l'année 2020 de 6% ' rajoute Crédit Suisse. ' Les opportunités de fusions et acquisitions étant limitées, nous pensons qu'Air Liquide continuera de se concentrer sur l'augmentation progressive des rendements pour les actionnaires '."
246,Air Liquide: Crédit Suisse confirme son conseil,2020-04-27 10:41:00,"Crédit Suisse réduit ses prévisions de BPA de 5% au cours de l'exercice 2010. Le bureau d'analyses maintient sa recommandation à surperformance sur la valeur avec un objectif de 130 E. ' Air Liquide se négocie avec une remise de 8% par rapport à ses homologues américains ' indique le bureau d'analyses. ' Nous pensons qu'Air Liquide dispose d'un certain nombre de leviers pour protéger les bénéfices et la génération de cash tout au long du cycle '. Nous prévoyons un rendement du Free Cash Flow sur l'année 2020 de 6% ' rajoute Crédit Suisse. ' Les opportunités de fusions et acquisitions étant limitées, nous pensons qu'Air Liquide continuera de se concentrer sur l'augmentation progressive des rendements pour les actionnaires '."
247,"Air Liquide: croissance comparable de 0,6% du CA trimestriel",2020-04-24 07:43:00,"Air Liquide publie un chiffre d'affaires de 5.370 millions d'euros au titre du premier trimestre 2020, en retrait de 1,3% en données publiées, mais en croissance comparable de 0,6% en dépit de la crise sanitaire. 'Cette bonne tenue des ventes reflète la solidité du modèle économique du groupe, caractérisé par la diversité de ses marchés et de ses géographies, ainsi que la part importante de contrats de long terme', commente le spécialiste des gaz industriels. Air Liquide estime que son résultat net récurrent 2020, c'est à dire hors plus value liée à la cession de Schülke et hors éléments exceptionnels significatifs, devrait être proche du résultat net récurrent 2019 à taux de change constant."
248,Air Liquide: 11 contrats long terme au 1er trimestre,2020-04-22 08:57:00,"Après une année 2019 record, avec 40 contrats à long terme de production sur site, Air Liquide annonce que sa branche d'activité industriel marchand a signé 11 nouveaux contrats de long terme au cours du premier trimestre. Signés avec les grands clients de sa branche d'activité, ces accords de longue durée garantissent un approvisionnement pendant au moins 10 ans. Les unités de production de gaz sur site sont installées, opérées et entretenues directement sur les sites des clients."
249,Air Liquide: investissement majeur à Taiwan,2020-04-21 09:02:00,"Dans le cadre d'un accord de long-terme avec un leader du marché des semi-conducteurs, Air Liquide annonce qu'il va investir près de 200 millions d'euros dans la construction de capacités de production dans les parcs scientifiques de Tainan et Hsinchu, à Taiwan. Cet investissement permettra au groupe français de gaz industriels de fournir trois grandes usines de production de semi-conducteurs en cours de construction, ainsi que les futurs centres de R&D pour circuits intégrés logiques parmi les plus avancés au monde. Les premières unités devraient démarrer au cours du deuxième trimestre 2021 afin de soutenir le développement des nouvelles usines de production de puces semi-conductrices du client, d'une valeur de plusieurs milliards de dollars."
250,"Air Liquide: vers le comblement du 'gap' des 122,65E du 6/3",2020-04-07 10:36:00,"Air Liquide tutoie désormais les 120E vers le comblement du 'gap' des 122,65E du 6/3: le titre ne devrait pas rencontrer d'obstacle avant les 122E (ex-plancher du 8 janvier puis du 28 février) et pourrait même se hisser jusque vers 123E, ex-zénith de fin novembre 2019."
251,Air Liquide: en négociations pour céder Schülke & Mayr,2020-04-07 09:08:00,"Air Liquide a annoncé être entré en négociations exclusives avec la société de capital-investissement EQT, en vue d'une cession éventuelle de sa filiale Schülke & Mayr GmbH, spécialisée dans la prévention des infections et l'hygiène. Ce projet de cession, annoncé en novembre 2019, correspond à la stratégie d'Air Liquide de révision régulière de son portefeuille d'actifs afin de se concentrer sur ses activités principales dans le domaine des gaz et de la santé, et ainsi de maximiser ses performances. Cette transaction sera soumise à l'accord final et définitif des parties, et sera réalisée dans le cadre des processus sociaux en vigueur. Elle devra également être validée par les autorités en charge de la concurrence et des investissements étrangers."
252,Air Liquide: Assemblée Générale à huis clos,2020-04-02 18:56:00,Air Liquide a souhaité privilégier cette année la convocation d'une Assemblée Générale à huis clos pour protéger la santé et la sécurité des collaborateurs et des actionnaires. Les actionnaires seront invités à suivre en direct l'Assemblée à distance. Les actionnaires auront la possibilité de poser des questions via une plateforme dédiée. ' Le Président répondra en direct le jour de l'Assemblée aux questions ayant suscité le plus d'intérêt ' précise le groupe. Les votes sur les résolutions et les pouvoirs au Président seront traités comme à l'accoutumée.
253,Air Liquide: groupe de travail avec d'autres industriels,2020-03-31 13:33:00,"Air Liquide, Groupe PSA, Schneider Electric et Valeo indiquent avoir mis en place un groupe d'une trentaine d'experts pour définir le plan d'actions pour augmenter la production des respirateurs Air Liquide Medical Systems déjà référencés par de nombreux hôpitaux. Cette initiative répond à la sollicitation du gouvernement, qui a demandé à un groupement d'industriels français, piloté par Air Liquide, d'étudier la possibilité d'augmenter la production de respirateurs pour en fournir 10.000 en 50 jours, de début avril à mi-mai. 'Ce défi industriel fera également appel à la contribution exceptionnelle de 100 entreprises partenaires pour assurer la fourniture des 300 composants essentiels à la fabrication de ces équipements médicaux', ajoute le spécialiste des gaz pour l'industrie et la santé."
254,Air Liquide: émission obligataire d'un milliard d'euros,2020-03-27 07:30:00,"Air Liquide indique avoir lancé avec succès une émission obligataire long terme d'un milliard d'euros, dont 500 millions sur une durée de cinq ans à un rendement actuariel de 1,022%, et 500 millions sur une durée de 10 ans à un rendement actuariel de 1,47%. Cette opération, 'très significativement sursouscrite par les investisseurs', a été réalisée dans le cadre de son programme Euro Medium Term Note (EMTN). Cette émission bénéficiera d'une notation 'A-' par S&P's et 'A3' par Moody's. Les fonds levés permettront au groupe de gaz industriels de 'refinancer par anticipation les échéances obligataires de juin 2020, et de continuer à financer de manière durable sa croissance à long terme, et ce dans des conditions très compétitives'."
255,Air Liquide: pourrait relever le prix de vente de Schülke,2020-03-16 10:55:00,"Le groupe voudrait faire relever le prix de vente de sa filiale Schülke indique ce matin le FT. La société Schülke, dont le siège social est situé en Allemagne, est un leader dans le domaine de l'infection, de la prévention et de l'hygiène. Avec 130 ans d'expérience, elle compte plus de 1.200 collaborateurs dans 22 pays. ' Air Liquide espérait retirer 1 MdE environ de cette cession. Après une telle crise, il parait raisonnable d'imaginer que la demande de long terme pour les produits d'hygiène devrait être révisée à la hausse ' indique ce matin Aurel BGC. La cession de sa filiale Schülke, permettra au groupe de 'continuer à développer ses activités santé, tout en permettant à Schülke de bénéficier des meilleures opportunités pour son développement à long terme'. ' Rien ne garantit avec certitude qu'il en résultera un désinvestissement effectif', a précisé toutefois le fournisseur de gaz industriels."
256,Air Liquide: voudrait relever le prix de vente de Schülke,2020-03-16 10:03:00,"Le groupe voudrait faire relever le prix de vente de sa filiale Schülke indique ce matin le FT. La société Schülke, dont le siège social est situé en Allemagne, est un leader dans le domaine de l'infection, de la prévention et de l'hygiène. Avec 130 ans d'expérience, elle compte plus de 1.200 collaborateurs dans 22 pays. ' Air Liquide espérait retirer 1 MdE environ de cette cession. Après une telle crise, il parait raisonnable d'imaginer que la demande de long terme pour les produits d'hygiène devrait être révisée à la hausse ' indique ce matin Aurel BGC. La cession de sa filiale Schülke, permettra au groupe de 'continuer à développer ses activités santé, tout en permettant à Schülke de bénéficier des meilleures opportunités pour son développement à long terme'. ' Rien ne garantit avec certitude qu'il en résultera un désinvestissement effectif', a précisé toutefois le fournisseur de gaz industriels."
257,Air Liquide: négocie la cession de CRYOPDP,2020-03-02 17:51:00," Le groupe Air Liquide annonce ce soir être entré en négociations exclusives avec la société de capital-investissement française Hivest Capital Partners, en vue d'une cession de sa filiale CRYOPDP. 'Cette décision correspond à la stratégie d'Air Liquide de révision régulière de son portefeuille d'actifs afin de se concentrer sur les activités ou territoires clefs du Groupe et ainsi maximiser ses performances', indique le groupe. Cette opération reste 'soumise à l'accord final et définitif entre les parties'."
258,Air Liquide: BlackRock abaisse sa participation,2020-03-02 12:26:00,"La société BlackRock agissant pour le compte de clients et de fonds dont elle assure la gestion, a déclaré avoir franchi en baisse, le 27 février 2020, les seuils de 5% du capital et des droits de vote de la société Air Liquide et détenir, pour le compte desdits clients et fonds, 23 543 504 actions Air Liquide représentant autant de droits de vote, soit 4,98% du capital et des droits de vote de cette société. Ce franchissement de seuils résulte d'une diminution du nombre d'actions Air Liquide détenues à titre de collatéral."
259,Air Liquide: BlackRock dépasse les 5% -Air Liquide,2020-02-25 10:17:00,"BlackRock, agissant pour le compte de clients et de fonds dont elle assure la gestion, a déclaré à l'AMF avoir franchi en hausse, le 21 février, les seuils de 5% du capital et des droits de vote d'Air Liquide et détenir 5,01% du capital et des droits de vote. Le gestionnaire d'actifs américain précise que ce franchissement de seuils résulte d'une acquisition d'actions hors et sur le marché et d'une augmentation du nombre d'actions détenues à titre de collatéral."
260,Air Liquide: succès commercial de Turbo-Brayton,2020-02-19 09:08:00,"Air Liquide revendique une cinquantaine d'équipements cryogéniques Turbo-Brayton vendus ces deux dernières années, pour une valeur totale de près de 180 millions d'euros, permettant d'éviter plus de 240.000 tonnes d'émissions de CO2-équivalent par an. Le fournisseur français de gaz pour l'industrie et la santé précise que ces équipements sont destinés à être installés sur des méthaniers, qu'il s'agisse de bâtiments neufs ou de la modernisation de navires existants. Cette technologie d'Air Liquide a d'abord été utilisée dans le domaine spatial, pour conserver au froid des échantillons biologiques dans la Station Spatiale Internationale, puis adaptée pour le marché maritime."
261,Air Liquide: BlackRock a baissé sa participation,2020-02-17 12:29:00,"La société BlackRock agissant pour le compte de clients et de fonds dont elle assure la gestion, a déclaré avoir franchi en baisse, le 13 février 2020, les seuils de 5% du capital et des droits de vote de la société Air Liquide et détenir, pour le compte desdits clients et fonds, 23 524 120 actions Air Liquide représentant autant de droits de vote, soit 4,97% du capital et des droits de vote de cette société. Ce franchissement de seuils résulte d'une diminution du nombre d'actions Air Liquide détenues à titre de collatéral."
262,"Air Liquide: en hausse de 6,1% du résultat net annuel",2020-02-11 07:39:00,"Air Liquide publie un résultat net part du groupe de 2.242 millions d'euros en 2019, en hausse de 6,1% (+6,7% hors application de la norme IFRS16) et une marge opérationnelle de 17,3%, représentant une amélioration de 90 points de base. Le chiffre d'affaires du fournisseur de gaz pour l'industrie et la santé s'établit à 21.920 millions d'euros, en croissance publiée de 4,3% et en hausse comparable de 3,2%, dont des ventes gaz et services en croissance comparable de 3,5%. Le conseil d'administration proposera un dividende de 2,70 euros par action. A la suite de l'attribution d'actions gratuites d'une pour 10 réalisée en octobre dernier, le dividende proposé représente une forte croissance de 12,4%. En 2020, en l'absence de changement majeur de l'environnement et dans un contexte de maîtrise de la situation sanitaire internationale, Air Liquide se dit confiant dans sa capacité à augmenter sa marge opérationnelle et à réaliser une croissance du résultat net, à change constant."
263,Air Liquide: nouveaux contrats avec BASF en Belgique,2020-02-10 09:08:00,"Air Liquide et BASF annoncent avoir signé trois nouveaux contrats de long terme dans le bassin d'Anvers (Belgique), bassin industriel où le groupe français de gaz industriels exploite actuellement cinq usines de production sur ce site. Un nouvel accord de 15 ans correspond d'une part, au renouvellement du contrat de fourniture de gaz de l'air pour les unités existantes et d'autre part, à la fourniture d'oxygène supplémentaire à une nouvelle usine d'oxyde d'éthylène que BASF va construire. Air Liquide construira et exploitera aussi une unité de déazotation pour fournir à BASF des gaz de grande pureté pour une production plus efficace de MDI. Enfin, il achètera une part du méthane issu du processus de production de BASF et le valorisera comme matière première."
264,Air Liquide: nouvelle note 'A' de la part du CDP,2020-02-07 13:25:00,"Air Liquide annonce s'être vu attribuer, pour la seconde fois cette année, la note 'A' dans le classement du CDP, organisation à but non lucratif, cette fois-ci pour le reporting de ses actions en matière de gestion durable de l'eau. 'Avec ce score qui complète celui reçu pour le climat, Air Liquide rentre ainsi dans le cercle très fermé des sociétés ayant obtenu un double 'A' par le CDP', souligne le fournisseur français de gaz pour l'industrie et la santé. En 2019, plus de 8.400 sociétés ont mis à disposition du CDP les données relatives à leurs impacts environnementaux pour évaluation indépendante. Parmi elles, 38 ont obtenu un triple ou un double A, dont trois françaises parmi lesquelles Air Liquide."
265,Air Liquide: négocie la cession de deux entités en Europe,2020-01-28 17:59:00," Air Liquide annonce ce soir être entré en négociations exclusives avec Messer, en vue de la cession de ses entités en République tchèque et en Slovaquie. Air Liquide est présent en Slovaquie depuis l'an 2000 et en République tchèque depuis 2001. Les deux entités comprennent au total 53 collaborateurs, avec des bureaux situés à Prague et Trnava. 'Cette décision reflète la stratégie d'Air Liquide de revue régulière de son portefeuille d'activités afin d'accroître sa présence dans des régions clés, pour renforcer sa densité géographique, et dès lors sa performance', explique le groupe."
266,Air Liquide: a renouvelé son partenariat avec Solidia,2020-01-27 18:04:00,"Air Liquide annonce avoir renouvelé son partenariat avec Solidia Technologies. Cette société développe des solutions qui permettent de réduire l'empreinte environnementale du béton préfabriqué. Air Liquide est le fournisseur privilégié de Solidia en CO2 et en matériel utilisé pour son injection. Airgas aux Etats-Unis, filiale d'Air Liquide, fournit le dioxyde de carbone en récupérant et purifiant le CO2 émis par d'autres industries. Le béton Solidia est déjà en phase de développement commercial. Matthieu Giard, Vice-Président, membre du comité exécutif du groupe Air Liquide et Directeur de la branche d'activité Industriel Marchand, a déclaré: 'Basée sur une utilisation innovante du CO2, cette technologie constitue une solution particulièrement intéressante pour réduire l'empreinte carbone du béton préfabriqué'."
267,Air Liquide: intégré à la liste A du CDP -Air Liquide,2020-01-24 08:09:00,"Air Liquide indique qu'il vient de rejoindre la 'Liste A' du CDP (anciennement 'Carbon Disclosure Project'), une organisation à but non lucratif qui évalue les entreprises sur leurs actions en faveur du climat. La note 'A', la plus haute note délivrée par le CDP, distingue le groupe français de gaz industriels comme l'une des entreprises les plus engagées en matière de lutte contre le changement climatique. Il s'est engagé à réduire de 30% son intensité carbone d'ici 2025. Chaque année, Air Liquide consacre environ 100 millions d'euros de dépenses d'innovation pour réduire son empreinte carbone ou celle de ses clients. Près de 40% de ses décisions d'investissements du groupe répondent à des enjeux environnementaux et climatiques."
268,Air Liquide: offre aux diabétiques étendue en Europe,2020-01-16 09:08:00,"Air Liquide indique élargir son offre de services de santé à domicile aux patients diabétiques à l'Allemagne, la Belgique, aux Pays-Bas et au Luxembourg : il accompagnera ainsi désormais des patients diabétiques dans 10 pays en Europe. Le groupe a choisi en Allemagne et au Benelux la technologie de Tandem Diabetes Care, fabricant d'équipements médicaux destinés aux patients diabétiques, afin de proposer des pompes à insuline de dernière génération, dans le cadre de son offre de services. Cette pompe à insuline, associée à un système de mesure de glucose en continu, permet d'anticiper les risques d'hypoglycémie et de suspendre automatiquement la délivrance d'insuline. Air Liquide est déjà partenaire de Tandem Diabetes Care dans d'autres pays européens."
269,Air Liquide: BlackRock passe sous les 5% -Air Liquide,2020-01-08 12:52:00,"BlackRock, agissant pour le compte de clients et de fonds, a déclaré à l'AMF avoir franchi en baisse, le 6 janvier, les seuils de 5% du capital et des droits de vote d'Air Liquide et détenir 4,98% du capital et des droits de vote du fournisseur de gaz industriels. Le gestionnaire d'actifs américain précise que ce franchissement de seuils résulte d'une diminution du nombre d'actions détenues à titre de collatéral."
270,Air Liquide: BlackRock est monté dans le capital,2020-01-06 17:19:00,"La société BlackRock, Inc. agissant pour le compte de clients et de fonds dont elle assure la gestion, a déclaré avoir franchi en hausse, le 3 janvier 2020, les seuils de 5% du capital et des droits de vote de la société Air Liquide et détenir, pour le compte desdits clients et fonds, 23 668 798 actions Air Liquide représentant autant de droits de vote, soit 5,003% du capital et des droits de vote de cette société. Ce franchissement de seuils résulte d'une acquisition d'actions Air Liquide hors et sur le marché et d'une augmentation du nombre d'actions Air Liquide détenues à titre de collatéral."
271,Air Liquide: une fin d'année boursière en fanfare ?,2019-12-20 17:08:00,
